"FullDate","DayOfYr","Month","Day","Quarter","Years"
"2014-07-14 09:00:00","2014-07-14","7","14","3","2014"
"2014-07-14 10:00:00","2014-07-14","7","14","3","2014"
"2014-07-14 11:00:00","2014-07-14","7","14","3","2014"
"2014-07-14 12:00:00","2014-07-14","7","14","3","2014"
"2014-07-14 13:00:00","2014-07-14","7","14","3","2014"
"2014-07-15 05:00:00","2014-07-15","7","15","3","2014"
"2014-07-15 06:00:00","2014-07-15","7","15","3","2014"
"2014-07-15 07:00:00","2014-07-15","7","15","3","2014"
"2014-07-15 08:00:00","2014-07-15","7","15","3","2014"
"2014-07-15 09:00:00","2014-07-15","7","15","3","2014"
"2014-07-15 10:00:00","2014-07-15","7","15","3","2014"
"2014-07-15 11:00:00","2014-07-15","7","15","3","2014"
"2014-07-15 12:00:00","2014-07-15","7","15","3","2014"
"2014-07-15 13:00:00","2014-07-15","7","15","3","2014"
"2014-07-16 05:00:00","2014-07-16","7","16","3","2014"
"2014-07-16 06:00:00","2014-07-16","7","16","3","2014"
"2014-07-16 07:00:00","2014-07-16","7","16","3","2014"
"2014-07-16 08:00:00","2014-07-16","7","16","3","2014"
"2014-07-16 09:00:00","2014-07-16","7","16","3","2014"
"2014-07-16 10:00:00","2014-07-16","7","16","3","2014"
"2014-07-16 11:00:00","2014-07-16","7","16","3","2014"
"2014-07-16 12:00:00","2014-07-16","7","16","3","2014"
"2014-07-16 13:00:00","2014-07-16","7","16","3","2014"
"2014-07-17 05:00:00","2014-07-17","7","17","3","2014"
"2014-07-17 06:00:00","2014-07-17","7","17","3","2014"
"2014-07-17 07:00:00","2014-07-17","7","17","3","2014"
"2014-07-17 08:00:00","2014-07-17","7","17","3","2014"
"2014-07-17 09:00:00","2014-07-17","7","17","3","2014"
"2014-07-17 10:00:00","2014-07-17","7","17","3","2014"
"2014-07-17 11:00:00","2014-07-17","7","17","3","2014"
"2014-07-17 12:00:00","2014-07-17","7","17","3","2014"
"2014-07-17 13:00:00","2014-07-17","7","17","3","2014"
"2014-07-18 05:00:00","2014-07-18","7","18","3","2014"
"2014-07-18 06:00:00","2014-07-18","7","18","3","2014"
"2014-07-18 07:00:00","2014-07-18","7","18","3","2014"
"2014-07-18 08:00:00","2014-07-18","7","18","3","2014"
"2014-07-18 09:00:00","2014-07-18","7","18","3","2014"
"2014-07-18 10:00:00","2014-07-18","7","18","3","2014"
"2014-07-18 11:00:00","2014-07-18","7","18","3","2014"
"2014-07-18 12:00:00","2014-07-18","7","18","3","2014"
"2014-07-18 13:00:00","2014-07-18","7","18","3","2014"
"2014-07-19 09:00:00","2014-07-19","7","19","3","2014"
"2014-07-20 05:00:00","2014-07-20","7","20","3","2014"
"2014-07-20 06:00:00","2014-07-20","7","20","3","2014"
"2014-07-20 07:00:00","2014-07-20","7","20","3","2014"
"2014-07-20 08:00:00","2014-07-20","7","20","3","2014"
"2014-07-20 09:00:00","2014-07-20","7","20","3","2014"
"2014-07-20 10:00:00","2014-07-20","7","20","3","2014"
"2014-07-20 11:00:00","2014-07-20","7","20","3","2014"
"2014-07-20 12:00:00","2014-07-20","7","20","3","2014"
"2014-07-20 13:00:00","2014-07-20","7","20","3","2014"
"2014-07-21 05:00:00","2014-07-21","7","21","3","2014"
"2014-07-21 06:00:00","2014-07-21","7","21","3","2014"
"2014-07-21 07:00:00","2014-07-21","7","21","3","2014"
"2014-07-21 08:00:00","2014-07-21","7","21","3","2014"
"2014-07-21 09:00:00","2014-07-21","7","21","3","2014"
"2014-07-21 10:00:00","2014-07-21","7","21","3","2014"
"2014-07-21 11:00:00","2014-07-21","7","21","3","2014"
"2014-07-21 12:00:00","2014-07-21","7","21","3","2014"
"2014-07-21 13:00:00","2014-07-21","7","21","3","2014"
"2014-07-22 05:00:00","2014-07-22","7","22","3","2014"
"2014-07-22 06:00:00","2014-07-22","7","22","3","2014"
"2014-07-22 07:00:00","2014-07-22","7","22","3","2014"
"2014-07-22 08:00:00","2014-07-22","7","22","3","2014"
"2014-07-22 09:00:00","2014-07-22","7","22","3","2014"
"2014-07-22 10:00:00","2014-07-22","7","22","3","2014"
"2014-07-22 11:00:00","2014-07-22","7","22","3","2014"
"2014-07-22 12:00:00","2014-07-22","7","22","3","2014"
"2014-07-22 13:00:00","2014-07-22","7","22","3","2014"
"2014-07-23 05:00:00","2014-07-23","7","23","3","2014"
"2014-07-23 06:00:00","2014-07-23","7","23","3","2014"
"2014-07-23 07:00:00","2014-07-23","7","23","3","2014"
"2014-07-23 08:00:00","2014-07-23","7","23","3","2014"
"2014-07-23 09:00:00","2014-07-23","7","23","3","2014"
"2014-07-23 10:00:00","2014-07-23","7","23","3","2014"
"2014-07-23 11:00:00","2014-07-23","7","23","3","2014"
"2014-07-23 12:00:00","2014-07-23","7","23","3","2014"
"2014-07-23 13:00:00","2014-07-23","7","23","3","2014"
"2014-07-24 05:00:00","2014-07-24","7","24","3","2014"
"2014-07-24 06:00:00","2014-07-24","7","24","3","2014"
"2014-07-24 07:00:00","2014-07-24","7","24","3","2014"
"2014-07-24 08:00:00","2014-07-24","7","24","3","2014"
"2014-07-24 09:00:00","2014-07-24","7","24","3","2014"
"2014-07-24 10:00:00","2014-07-24","7","24","3","2014"
"2014-07-24 11:00:00","2014-07-24","7","24","3","2014"
"2014-07-24 12:00:00","2014-07-24","7","24","3","2014"
"2014-07-24 13:00:00","2014-07-24","7","24","3","2014"
"2014-07-25 05:00:00","2014-07-25","7","25","3","2014"
"2014-07-25 06:00:00","2014-07-25","7","25","3","2014"
"2014-07-25 07:00:00","2014-07-25","7","25","3","2014"
"2014-07-25 08:00:00","2014-07-25","7","25","3","2014"
"2014-07-25 09:00:00","2014-07-25","7","25","3","2014"
"2014-07-25 10:00:00","2014-07-25","7","25","3","2014"
"2014-07-25 11:00:00","2014-07-25","7","25","3","2014"
"2014-07-25 12:00:00","2014-07-25","7","25","3","2014"
"2014-07-25 13:00:00","2014-07-25","7","25","3","2014"
"2014-07-26 05:00:00","2014-07-26","7","26","3","2014"
"2014-07-26 06:00:00","2014-07-26","7","26","3","2014"
"2014-07-26 07:00:00","2014-07-26","7","26","3","2014"
"2014-07-26 08:00:00","2014-07-26","7","26","3","2014"
"2014-07-26 09:00:00","2014-07-26","7","26","3","2014"
"2014-07-26 10:00:00","2014-07-26","7","26","3","2014"
"2014-07-26 11:00:00","2014-07-26","7","26","3","2014"
"2014-07-26 12:00:00","2014-07-26","7","26","3","2014"
"2014-07-26 13:00:00","2014-07-26","7","26","3","2014"
"2014-07-27 10:00:00","2014-07-27","7","27","3","2014"
"2014-07-28 05:00:00","2014-07-28","7","28","3","2014"
"2014-07-28 06:00:00","2014-07-28","7","28","3","2014"
"2014-07-28 07:00:00","2014-07-28","7","28","3","2014"
"2014-07-28 08:00:00","2014-07-28","7","28","3","2014"
"2014-07-28 09:00:00","2014-07-28","7","28","3","2014"
"2014-07-28 10:00:00","2014-07-28","7","28","3","2014"
"2014-07-28 11:00:00","2014-07-28","7","28","3","2014"
"2014-07-28 12:00:00","2014-07-28","7","28","3","2014"
"2014-07-28 13:00:00","2014-07-28","7","28","3","2014"
"2014-07-29 06:00:00","2014-07-29","7","29","3","2014"
"2014-07-29 07:00:00","2014-07-29","7","29","3","2014"
"2014-07-29 08:00:00","2014-07-29","7","29","3","2014"
"2014-07-29 09:00:00","2014-07-29","7","29","3","2014"
"2014-07-29 10:00:00","2014-07-29","7","29","3","2014"
"2014-07-29 11:00:00","2014-07-29","7","29","3","2014"
"2014-07-29 12:00:00","2014-07-29","7","29","3","2014"
"2014-07-29 13:00:00","2014-07-29","7","29","3","2014"
"2014-07-30 05:00:00","2014-07-30","7","30","3","2014"
"2014-07-30 06:00:00","2014-07-30","7","30","3","2014"
"2014-07-30 07:00:00","2014-07-30","7","30","3","2014"
"2014-07-30 08:00:00","2014-07-30","7","30","3","2014"
"2014-07-30 09:00:00","2014-07-30","7","30","3","2014"
"2014-07-30 10:00:00","2014-07-30","7","30","3","2014"
"2014-07-30 11:00:00","2014-07-30","7","30","3","2014"
"2014-07-30 12:00:00","2014-07-30","7","30","3","2014"
"2014-07-30 13:00:00","2014-07-30","7","30","3","2014"
"2014-07-31 05:00:00","2014-07-31","7","31","3","2014"
"2014-07-31 06:00:00","2014-07-31","7","31","3","2014"
"2014-07-31 07:00:00","2014-07-31","7","31","3","2014"
"2014-07-31 08:00:00","2014-07-31","7","31","3","2014"
"2014-07-31 09:00:00","2014-07-31","7","31","3","2014"
"2014-07-31 10:00:00","2014-07-31","7","31","3","2014"
"2014-07-31 11:00:00","2014-07-31","7","31","3","2014"
"2014-07-31 12:00:00","2014-07-31","7","31","3","2014"
"2014-07-31 13:00:00","2014-07-31","7","31","3","2014"
"2014-08-01 07:00:00","2014-08-01","8","1","3","2014"
"2014-08-01 09:00:00","2014-08-01","8","1","3","2014"
"2014-08-01 12:00:00","2014-08-01","8","1","3","2014"
"2014-08-01 13:00:00","2014-08-01","8","1","3","2014"
"2014-08-02 05:00:00","2014-08-02","8","2","3","2014"
"2014-08-02 06:00:00","2014-08-02","8","2","3","2014"
"2014-08-02 07:00:00","2014-08-02","8","2","3","2014"
"2014-08-02 08:00:00","2014-08-02","8","2","3","2014"
"2014-08-02 09:00:00","2014-08-02","8","2","3","2014"
"2014-08-02 10:00:00","2014-08-02","8","2","3","2014"
"2014-08-02 12:00:00","2014-08-02","8","2","3","2014"
"2014-08-02 13:00:00","2014-08-02","8","2","3","2014"
"2014-08-03 05:00:00","2014-08-03","8","3","3","2014"
"2014-08-03 06:00:00","2014-08-03","8","3","3","2014"
"2014-08-03 07:00:00","2014-08-03","8","3","3","2014"
"2014-08-03 08:00:00","2014-08-03","8","3","3","2014"
"2014-08-03 09:00:00","2014-08-03","8","3","3","2014"
"2014-08-03 10:00:00","2014-08-03","8","3","3","2014"
"2014-08-03 11:00:00","2014-08-03","8","3","3","2014"
"2014-08-03 12:00:00","2014-08-03","8","3","3","2014"
"2014-08-03 13:00:00","2014-08-03","8","3","3","2014"
"2014-08-04 05:00:00","2014-08-04","8","4","3","2014"
"2014-08-04 06:00:00","2014-08-04","8","4","3","2014"
"2014-08-04 07:00:00","2014-08-04","8","4","3","2014"
"2014-08-04 08:00:00","2014-08-04","8","4","3","2014"
"2014-08-04 09:00:00","2014-08-04","8","4","3","2014"
"2014-08-04 10:00:00","2014-08-04","8","4","3","2014"
"2014-08-04 11:00:00","2014-08-04","8","4","3","2014"
"2014-08-04 12:00:00","2014-08-04","8","4","3","2014"
"2014-08-04 13:00:00","2014-08-04","8","4","3","2014"
"2014-08-05 05:00:00","2014-08-05","8","5","3","2014"
"2014-08-05 06:00:00","2014-08-05","8","5","3","2014"
"2014-08-05 07:00:00","2014-08-05","8","5","3","2014"
"2014-08-05 08:00:00","2014-08-05","8","5","3","2014"
"2014-08-05 09:00:00","2014-08-05","8","5","3","2014"
"2014-08-05 12:00:00","2014-08-05","8","5","3","2014"
"2014-08-06 08:00:00","2014-08-06","8","6","3","2014"
"2014-08-07 05:00:00","2014-08-07","8","7","3","2014"
"2014-08-07 06:00:00","2014-08-07","8","7","3","2014"
"2014-08-07 07:00:00","2014-08-07","8","7","3","2014"
"2014-08-07 08:00:00","2014-08-07","8","7","3","2014"
"2014-08-07 09:00:00","2014-08-07","8","7","3","2014"
"2014-08-07 10:00:00","2014-08-07","8","7","3","2014"
"2014-08-07 11:00:00","2014-08-07","8","7","3","2014"
"2014-08-07 12:00:00","2014-08-07","8","7","3","2014"
"2014-08-07 13:00:00","2014-08-07","8","7","3","2014"
"2014-08-08 05:00:00","2014-08-08","8","8","3","2014"
"2014-08-09 07:00:00","2014-08-09","8","9","3","2014"
"2014-08-10 05:00:00","2014-08-10","8","10","3","2014"
"2014-08-10 06:00:00","2014-08-10","8","10","3","2014"
"2014-08-10 07:00:00","2014-08-10","8","10","3","2014"
"2014-08-10 08:00:00","2014-08-10","8","10","3","2014"
"2014-08-10 09:00:00","2014-08-10","8","10","3","2014"
"2014-08-10 10:00:00","2014-08-10","8","10","3","2014"
"2014-08-10 11:00:00","2014-08-10","8","10","3","2014"
"2014-08-10 12:00:00","2014-08-10","8","10","3","2014"
"2014-08-10 13:00:00","2014-08-10","8","10","3","2014"
"2014-08-11 05:00:00","2014-08-11","8","11","3","2014"
"2014-08-11 06:00:00","2014-08-11","8","11","3","2014"
"2014-08-11 07:00:00","2014-08-11","8","11","3","2014"
"2014-08-11 08:00:00","2014-08-11","8","11","3","2014"
"2014-08-11 09:00:00","2014-08-11","8","11","3","2014"
"2014-08-11 10:00:00","2014-08-11","8","11","3","2014"
"2014-08-11 11:00:00","2014-08-11","8","11","3","2014"
"2014-08-11 12:00:00","2014-08-11","8","11","3","2014"
"2014-08-11 13:00:00","2014-08-11","8","11","3","2014"
"2014-08-12 05:00:00","2014-08-12","8","12","3","2014"
"2014-08-12 06:00:00","2014-08-12","8","12","3","2014"
"2014-08-12 07:00:00","2014-08-12","8","12","3","2014"
"2014-08-12 08:00:00","2014-08-12","8","12","3","2014"
"2014-08-12 09:00:00","2014-08-12","8","12","3","2014"
"2014-08-12 10:00:00","2014-08-12","8","12","3","2014"
"2014-08-12 11:00:00","2014-08-12","8","12","3","2014"
"2014-08-12 12:00:00","2014-08-12","8","12","3","2014"
"2014-08-12 13:00:00","2014-08-12","8","12","3","2014"
"2014-08-13 05:00:00","2014-08-13","8","13","3","2014"
"2014-08-13 06:00:00","2014-08-13","8","13","3","2014"
"2014-08-13 07:00:00","2014-08-13","8","13","3","2014"
"2014-08-13 08:00:00","2014-08-13","8","13","3","2014"
"2014-08-13 09:00:00","2014-08-13","8","13","3","2014"
"2014-08-13 10:00:00","2014-08-13","8","13","3","2014"
"2014-08-13 11:00:00","2014-08-13","8","13","3","2014"
"2014-08-13 12:00:00","2014-08-13","8","13","3","2014"
"2014-08-13 13:00:00","2014-08-13","8","13","3","2014"
"2014-08-14 05:00:00","2014-08-14","8","14","3","2014"
"2014-08-14 06:00:00","2014-08-14","8","14","3","2014"
"2014-08-14 07:00:00","2014-08-14","8","14","3","2014"
"2014-08-14 08:00:00","2014-08-14","8","14","3","2014"
"2014-08-14 09:00:00","2014-08-14","8","14","3","2014"
"2014-08-14 10:00:00","2014-08-14","8","14","3","2014"
"2014-08-14 11:00:00","2014-08-14","8","14","3","2014"
"2014-08-14 12:00:00","2014-08-14","8","14","3","2014"
"2014-08-14 13:00:00","2014-08-14","8","14","3","2014"
"2014-08-15 06:00:00","2014-08-15","8","15","3","2014"
"2014-08-16 05:00:00","2014-08-16","8","16","3","2014"
"2014-08-16 06:00:00","2014-08-16","8","16","3","2014"
"2014-08-16 07:00:00","2014-08-16","8","16","3","2014"
"2014-08-16 08:00:00","2014-08-16","8","16","3","2014"
"2014-08-16 09:00:00","2014-08-16","8","16","3","2014"
"2014-08-16 10:00:00","2014-08-16","8","16","3","2014"
"2014-08-16 11:00:00","2014-08-16","8","16","3","2014"
"2014-08-16 12:00:00","2014-08-16","8","16","3","2014"
"2014-08-16 13:00:00","2014-08-16","8","16","3","2014"
"2014-08-17 05:00:00","2014-08-17","8","17","3","2014"
"2014-08-17 06:00:00","2014-08-17","8","17","3","2014"
"2014-08-17 07:00:00","2014-08-17","8","17","3","2014"
"2014-08-17 08:00:00","2014-08-17","8","17","3","2014"
"2014-08-17 09:00:00","2014-08-17","8","17","3","2014"
"2014-08-17 10:00:00","2014-08-17","8","17","3","2014"
"2014-08-17 11:00:00","2014-08-17","8","17","3","2014"
"2014-08-17 12:00:00","2014-08-17","8","17","3","2014"
"2014-08-17 13:00:00","2014-08-17","8","17","3","2014"
"2014-08-18 05:00:00","2014-08-18","8","18","3","2014"
"2014-08-18 06:00:00","2014-08-18","8","18","3","2014"
"2014-08-18 07:00:00","2014-08-18","8","18","3","2014"
"2014-08-18 08:00:00","2014-08-18","8","18","3","2014"
"2014-08-18 09:00:00","2014-08-18","8","18","3","2014"
"2014-08-18 10:00:00","2014-08-18","8","18","3","2014"
"2014-08-18 12:00:00","2014-08-18","8","18","3","2014"
"2014-08-18 13:00:00","2014-08-18","8","18","3","2014"
"2014-08-19 05:00:00","2014-08-19","8","19","3","2014"
"2014-08-19 07:00:00","2014-08-19","8","19","3","2014"
"2014-08-19 08:00:00","2014-08-19","8","19","3","2014"
"2014-08-19 09:00:00","2014-08-19","8","19","3","2014"
"2014-08-19 10:00:00","2014-08-19","8","19","3","2014"
"2014-08-19 11:00:00","2014-08-19","8","19","3","2014"
"2014-08-19 12:00:00","2014-08-19","8","19","3","2014"
"2014-08-19 13:00:00","2014-08-19","8","19","3","2014"
"2014-08-20 05:00:00","2014-08-20","8","20","3","2014"
"2014-08-20 06:00:00","2014-08-20","8","20","3","2014"
"2014-08-20 07:00:00","2014-08-20","8","20","3","2014"
"2014-08-20 08:00:00","2014-08-20","8","20","3","2014"
"2014-08-20 09:00:00","2014-08-20","8","20","3","2014"
"2014-08-20 10:00:00","2014-08-20","8","20","3","2014"
"2014-08-20 11:00:00","2014-08-20","8","20","3","2014"
"2014-08-20 12:00:00","2014-08-20","8","20","3","2014"
"2014-08-20 13:00:00","2014-08-20","8","20","3","2014"
"2014-08-21 05:00:00","2014-08-21","8","21","3","2014"
"2014-08-21 06:00:00","2014-08-21","8","21","3","2014"
"2014-08-21 07:00:00","2014-08-21","8","21","3","2014"
"2014-08-21 08:00:00","2014-08-21","8","21","3","2014"
"2014-08-21 09:00:00","2014-08-21","8","21","3","2014"
"2014-08-21 10:00:00","2014-08-21","8","21","3","2014"
"2014-08-21 11:00:00","2014-08-21","8","21","3","2014"
"2014-08-21 12:00:00","2014-08-21","8","21","3","2014"
"2014-08-21 13:00:00","2014-08-21","8","21","3","2014"
"2014-08-22 05:00:00","2014-08-22","8","22","3","2014"
"2014-08-22 06:00:00","2014-08-22","8","22","3","2014"
"2014-08-22 07:00:00","2014-08-22","8","22","3","2014"
"2014-08-22 08:00:00","2014-08-22","8","22","3","2014"
"2014-08-22 09:00:00","2014-08-22","8","22","3","2014"
"2014-08-22 10:00:00","2014-08-22","8","22","3","2014"
"2014-08-22 11:00:00","2014-08-22","8","22","3","2014"
"2014-08-22 12:00:00","2014-08-22","8","22","3","2014"
"2014-08-22 13:00:00","2014-08-22","8","22","3","2014"
"2014-08-23 05:00:00","2014-08-23","8","23","3","2014"
"2014-08-23 06:00:00","2014-08-23","8","23","3","2014"
"2014-08-23 07:00:00","2014-08-23","8","23","3","2014"
"2014-08-23 08:00:00","2014-08-23","8","23","3","2014"
"2014-08-23 09:00:00","2014-08-23","8","23","3","2014"
"2014-08-23 10:00:00","2014-08-23","8","23","3","2014"
"2014-08-23 11:00:00","2014-08-23","8","23","3","2014"
"2014-08-23 12:00:00","2014-08-23","8","23","3","2014"
"2014-08-23 13:00:00","2014-08-23","8","23","3","2014"
"2014-08-24 05:00:00","2014-08-24","8","24","3","2014"
"2014-08-24 06:00:00","2014-08-24","8","24","3","2014"
"2014-08-24 07:00:00","2014-08-24","8","24","3","2014"
"2014-08-24 08:00:00","2014-08-24","8","24","3","2014"
"2014-08-24 09:00:00","2014-08-24","8","24","3","2014"
"2014-08-24 11:00:00","2014-08-24","8","24","3","2014"
"2014-08-24 12:00:00","2014-08-24","8","24","3","2014"
"2014-08-24 13:00:00","2014-08-24","8","24","3","2014"
"2014-08-25 06:00:00","2014-08-25","8","25","3","2014"
"2014-08-25 07:00:00","2014-08-25","8","25","3","2014"
"2014-08-25 08:00:00","2014-08-25","8","25","3","2014"
"2014-08-25 09:00:00","2014-08-25","8","25","3","2014"
"2014-08-25 10:00:00","2014-08-25","8","25","3","2014"
"2014-08-25 11:00:00","2014-08-25","8","25","3","2014"
"2014-08-25 12:00:00","2014-08-25","8","25","3","2014"
"2014-08-25 13:00:00","2014-08-25","8","25","3","2014"
"2014-08-26 05:00:00","2014-08-26","8","26","3","2014"
"2014-08-26 06:00:00","2014-08-26","8","26","3","2014"
"2014-08-26 07:00:00","2014-08-26","8","26","3","2014"
"2014-08-26 08:00:00","2014-08-26","8","26","3","2014"
"2014-08-26 12:00:00","2014-08-26","8","26","3","2014"
"2014-08-26 13:00:00","2014-08-26","8","26","3","2014"
"2014-08-27 05:00:00","2014-08-27","8","27","3","2014"
"2014-08-27 06:00:00","2014-08-27","8","27","3","2014"
"2014-08-27 08:00:00","2014-08-27","8","27","3","2014"
"2014-08-27 09:00:00","2014-08-27","8","27","3","2014"
"2014-08-27 10:00:00","2014-08-27","8","27","3","2014"
"2014-08-27 11:00:00","2014-08-27","8","27","3","2014"
"2014-08-27 12:00:00","2014-08-27","8","27","3","2014"
"2014-08-27 13:00:00","2014-08-27","8","27","3","2014"
"2014-08-28 05:00:00","2014-08-28","8","28","3","2014"
"2014-08-28 06:00:00","2014-08-28","8","28","3","2014"
"2014-08-28 07:00:00","2014-08-28","8","28","3","2014"
"2014-08-28 08:00:00","2014-08-28","8","28","3","2014"
"2014-08-28 09:00:00","2014-08-28","8","28","3","2014"
"2014-08-28 10:00:00","2014-08-28","8","28","3","2014"
"2014-08-28 11:00:00","2014-08-28","8","28","3","2014"
"2014-08-28 12:00:00","2014-08-28","8","28","3","2014"
"2014-08-28 13:00:00","2014-08-28","8","28","3","2014"
"2014-08-29 05:00:00","2014-08-29","8","29","3","2014"
"2014-08-29 06:00:00","2014-08-29","8","29","3","2014"
"2014-08-29 07:00:00","2014-08-29","8","29","3","2014"
"2014-08-29 08:00:00","2014-08-29","8","29","3","2014"
"2014-08-29 09:00:00","2014-08-29","8","29","3","2014"
"2014-08-29 10:00:00","2014-08-29","8","29","3","2014"
"2014-08-29 12:00:00","2014-08-29","8","29","3","2014"
"2014-08-30 05:00:00","2014-08-30","8","30","3","2014"
"2014-08-30 06:00:00","2014-08-30","8","30","3","2014"
"2014-08-30 07:00:00","2014-08-30","8","30","3","2014"
"2014-08-30 08:00:00","2014-08-30","8","30","3","2014"
"2014-08-30 09:00:00","2014-08-30","8","30","3","2014"
"2014-08-30 10:00:00","2014-08-30","8","30","3","2014"
"2014-08-30 11:00:00","2014-08-30","8","30","3","2014"
"2014-08-30 12:00:00","2014-08-30","8","30","3","2014"
"2014-08-30 13:00:00","2014-08-30","8","30","3","2014"
"2014-09-01 05:00:00","2014-09-01","9","1","3","2014"
"2014-09-01 06:00:00","2014-09-01","9","1","3","2014"
"2014-09-01 07:00:00","2014-09-01","9","1","3","2014"
"2014-09-01 09:00:00","2014-09-01","9","1","3","2014"
"2014-09-01 10:00:00","2014-09-01","9","1","3","2014"
"2014-09-01 11:00:00","2014-09-01","9","1","3","2014"
"2014-09-01 12:00:00","2014-09-01","9","1","3","2014"
"2014-09-01 13:00:00","2014-09-01","9","1","3","2014"
"2014-09-02 13:00:00","2014-09-02","9","2","3","2014"
"2014-09-03 06:00:00","2014-09-03","9","3","3","2014"
"2014-09-04 05:00:00","2014-09-04","9","4","3","2014"
"2014-09-04 06:00:00","2014-09-04","9","4","3","2014"
"2014-09-04 07:00:00","2014-09-04","9","4","3","2014"
"2014-09-04 09:00:00","2014-09-04","9","4","3","2014"
"2014-09-04 10:00:00","2014-09-04","9","4","3","2014"
"2014-09-04 11:00:00","2014-09-04","9","4","3","2014"
"2014-09-04 12:00:00","2014-09-04","9","4","3","2014"
"2014-09-04 13:00:00","2014-09-04","9","4","3","2014"
"2014-09-05 05:00:00","2014-09-05","9","5","3","2014"
"2014-09-05 06:00:00","2014-09-05","9","5","3","2014"
"2014-09-05 08:00:00","2014-09-05","9","5","3","2014"
"2014-09-05 09:00:00","2014-09-05","9","5","3","2014"
"2014-09-05 10:00:00","2014-09-05","9","5","3","2014"
"2014-09-05 11:00:00","2014-09-05","9","5","3","2014"
"2014-09-05 12:00:00","2014-09-05","9","5","3","2014"
"2014-09-05 13:00:00","2014-09-05","9","5","3","2014"
"2014-09-06 05:00:00","2014-09-06","9","6","3","2014"
"2014-09-06 06:00:00","2014-09-06","9","6","3","2014"
"2014-09-06 07:00:00","2014-09-06","9","6","3","2014"
"2014-09-06 08:00:00","2014-09-06","9","6","3","2014"
"2014-09-06 09:00:00","2014-09-06","9","6","3","2014"
"2014-09-06 10:00:00","2014-09-06","9","6","3","2014"
"2014-09-06 11:00:00","2014-09-06","9","6","3","2014"
"2014-09-06 13:00:00","2014-09-06","9","6","3","2014"
"2014-09-07 05:00:00","2014-09-07","9","7","3","2014"
"2014-09-07 06:00:00","2014-09-07","9","7","3","2014"
"2014-09-07 07:00:00","2014-09-07","9","7","3","2014"
"2014-09-07 08:00:00","2014-09-07","9","7","3","2014"
"2014-09-07 09:00:00","2014-09-07","9","7","3","2014"
"2014-09-07 10:00:00","2014-09-07","9","7","3","2014"
"2014-09-07 11:00:00","2014-09-07","9","7","3","2014"
"2014-09-07 12:00:00","2014-09-07","9","7","3","2014"
"2014-09-07 13:00:00","2014-09-07","9","7","3","2014"
"2014-09-08 05:00:00","2014-09-08","9","8","3","2014"
"2014-09-08 07:00:00","2014-09-08","9","8","3","2014"
"2014-09-08 12:00:00","2014-09-08","9","8","3","2014"
"2014-09-09 05:00:00","2014-09-09","9","9","3","2014"
"2014-09-09 07:00:00","2014-09-09","9","9","3","2014"
"2014-09-09 08:00:00","2014-09-09","9","9","3","2014"
"2014-09-09 09:00:00","2014-09-09","9","9","3","2014"
"2014-09-09 10:00:00","2014-09-09","9","9","3","2014"
"2014-09-09 11:00:00","2014-09-09","9","9","3","2014"
"2014-09-09 12:00:00","2014-09-09","9","9","3","2014"
"2014-09-09 13:00:00","2014-09-09","9","9","3","2014"
"2014-09-10 05:00:00","2014-09-10","9","10","3","2014"
"2014-09-11 07:00:00","2014-09-11","9","11","3","2014"
"2014-09-11 11:00:00","2014-09-11","9","11","3","2014"
"2014-09-11 13:00:00","2014-09-11","9","11","3","2014"
"2014-09-12 05:00:00","2014-09-12","9","12","3","2014"
"2014-09-12 06:00:00","2014-09-12","9","12","3","2014"
"2014-09-12 08:00:00","2014-09-12","9","12","3","2014"
"2014-09-12 13:00:00","2014-09-12","9","12","3","2014"
"2014-09-13 05:00:00","2014-09-13","9","13","3","2014"
"2014-09-13 06:00:00","2014-09-13","9","13","3","2014"
"2014-09-13 07:00:00","2014-09-13","9","13","3","2014"
"2014-09-13 08:00:00","2014-09-13","9","13","3","2014"
"2014-09-13 09:00:00","2014-09-13","9","13","3","2014"
"2014-09-13 10:00:00","2014-09-13","9","13","3","2014"
"2014-09-13 11:00:00","2014-09-13","9","13","3","2014"
"2014-09-13 12:00:00","2014-09-13","9","13","3","2014"
"2014-09-13 13:00:00","2014-09-13","9","13","3","2014"
"2014-09-14 05:00:00","2014-09-14","9","14","3","2014"
"2014-09-14 06:00:00","2014-09-14","9","14","3","2014"
"2014-09-14 07:00:00","2014-09-14","9","14","3","2014"
"2014-09-14 08:00:00","2014-09-14","9","14","3","2014"
"2014-09-14 09:00:00","2014-09-14","9","14","3","2014"
"2014-09-14 10:00:00","2014-09-14","9","14","3","2014"
"2014-09-14 11:00:00","2014-09-14","9","14","3","2014"
"2014-09-14 12:00:00","2014-09-14","9","14","3","2014"
"2014-09-14 13:00:00","2014-09-14","9","14","3","2014"
"2014-09-15 05:00:00","2014-09-15","9","15","3","2014"
"2014-09-15 06:00:00","2014-09-15","9","15","3","2014"
"2014-09-15 07:00:00","2014-09-15","9","15","3","2014"
"2014-09-15 08:00:00","2014-09-15","9","15","3","2014"
"2014-09-15 10:00:00","2014-09-15","9","15","3","2014"
"2014-09-15 11:00:00","2014-09-15","9","15","3","2014"
"2014-09-15 12:00:00","2014-09-15","9","15","3","2014"
"2014-09-15 13:00:00","2014-09-15","9","15","3","2014"
"2014-09-16 05:00:00","2014-09-16","9","16","3","2014"
"2014-09-16 06:00:00","2014-09-16","9","16","3","2014"
